,married,race,loan_decision,occupancy,loan_amount,applicant_income,num_units,num_dependants,self_employed,monthly_income,purchase_price,liquid_assets,mortage_payment_history,consumer_credit_history,filed_bankruptcy,property_type,gender
1630,true,black,approve,1,185,76,1,0,false,2766,72.4,4.7,2,1,false,2,female
1631,false,black,approve,2,40,13,1,1,false,13262,65.0,99.0,2,2,false,1,female
1632,true,black,approve,1,117,45,1,2,false,3729,146.0,34.0,2,1,false,2,female
1633,true,white,approve,1,160,105,1,0,false,8750,201.0,126.5,2,1,false,1,male
1634,false,white,reject,1,100,57,1,0,false,3598,150.0,25.0,2,1,false,2,male
1635,true,white,approve,1,133,86,1,0,false,3300,179.0,40.0,2,1,false,2,male
1636,true,white,approve,1,128,48,1,2,false,4120,171.0,23.6,1,2,false,2,male
1637,true,white,approve,1,250,97,1,1,false,6065,282.0,20.0,1,1,false,2,male
1638,false,white,approve,1,66,50,1,0,false,4205,82.0,23.4,2,1,false,1,male
1639,true,white,approve,1,110,43,1,2,false,3189,142.0,10.7,1,1,false,2,male
1640,true,white,approve,1,148,64,1,2,false,3283,195.0,31.0,1,1,false,2,male
1641,true,white,approve,1,75,90,1,1,true,7500,220.0,119.0,1,6,false,2,male
1642,true,white,approve,1,107,55,1,0,false,1257,134.0,73.0,2,5,false,2,male
1643,true,white,approve,1,189,65,1,1,true,5449,210.0,21.0,2,1,true,2,male
1644,false,white,approve,1,100,46,1,0,false,3794,152.0,228.0,2,1,false,1,female
1645,true,white,reject,1,70,106,1,0,false,2130,207.0,206.0,2,1,false,2,male
1646,true,white,approve,1,90,41,1,0,false,2785,120.0,52.2,2,5,false,2,male
1647,true,white,approve,1,128,64,1,0,false,3333,135.0,18.1,1,1,false,2,male
1648,true,hispan,reject,1,125,75,1,1,false,6300,166.0,69.0,1,1,false,2,male
1649,false,black,reject,1,311,114,1,0,false,5815,389.0,201.0,1,1,false,2,male
1650,true,white,approve,1,127,78,1,0,false,2483,141.0,29.0,2,3,false,2,male
1651,false,white,reject,1,177,180,1,0,true,14987,196.0,43.0,2,5,true,1,female
1652,false,white,approve,1,144,56,1,0,false,2166,160.0,40.0,2,1,false,1,male
1653,true,white,approve,2,40,60,2,2,false,5073,270.0,35.74,2,5,false,3,male
1654,true,white,approve,1,68,32,1,1,true,570,85.0,25.0,2,1,false,2,male
1655,true,white,approve,1,131,64,1,0,false,2860,142.0,19.0,2,3,false,2,female
1656,true,white,approve,1,150,83,1,3,false,3466,158.0,17.0,2,1,false,2,male
1657,true,white,approve,1,87,54,1,3,false,4475,142.0,77.0,2,1,false,2,male
1658,false,white,approve,1,180,143,1,0,true,9583,240.0,223.0,1,2,false,2,male
1659,true,white,approve,2,252,396,1,3,true,33000,275.0,338.0,1,1,false,2,male
1660,false,white,approve,1,59,47,1,0,false,3469,160.0,402.0,2,1,false,1,female
1661,false,white,approve,1,92,52,1,0,false,4262,115.0,29.0,2,1,false,1,male
1662,true,white,approve,1,113,52,1,2,false,3666,234.0,43.0,1,2,false,2,male
1663,false,white,approve,1,138,53,1,0,false,2440,153.0,23.0,2,2,false,2,male
1664,true,black,approve,1,133,72,1,0,false,3884,145.0,20.0,2,6,false,1,male
1665,false,white,approve,1,180,71,1,0,false,3566,150.0,14.1,3,2,true,2,male
1666,false,white,approve,1,48,27,1,0,false,2250,59.0,16.0,2,1,false,1,female
1667,true,hispan,approve,1,113,50,1,2,false,2031,134.0,26.0,2,1,false,2,female
1668,true,white,approve,1,110,55,1,2,false,3499,215.0,35.0,2,2,false,2,male
1669,true,white,approve,1,182,99,1,3,false,8232,228.0,52.0,1,5,false,2,male
1670,true,white,approve,1,187,80,1,2,true,4166,250.0,94.0,2,2,false,2,male
1671,true,white,approve,1,148,72,1,0,false,2724,185.0,83.0,2,2,false,2,male
1672,true,white,approve,1,121,67,1,0,false,2500,175.0,125.0,2,1,false,2,male
1673,true,hispan,approve,1,104,49,1,1,false,3063,130.0,14.3,2,3,true,2,male
1674,true,white,approve,1,99,63,1,0,false,3925,141.0,149.0,2,2,false,2,male
1675,true,white,approve,1,133,60,1,0,true,2500,177.0,66.0,2,1,false,2,male
1676,true,white,approve,1,150,170,1,2,false,14167,340.0,78.5,1,3,false,2,male
1677,true,white,approve,1,40,52,1,0,false,3881,130.0,50.46,1,2,false,2,male
1678,true,white,approve,1,121,53,1,0,false,2153,128.0,20.0,2,1,false,2,male
1679,true,black,reject,1,123,34,1,1,false,3074,140.0,16.5,2,3,false,2,male
1680,false,white,reject,1,185,79,1,0,false,4683,310.0,135.0,1,1,false,2,male
1681,false,white,approve,1,95,37,1,0,false,3400,80.0,1.3,2,1,false,1,female
1682,false,white,approve,1,124,59,1,0,false,3000,155.0,36.0,2,2,false,2,male
1683,false,white,approve,1,120,52,1,0,false,2166,150.0,26.0,2,6,false,2,male
1684,true,white,approve,1,123,51,1,3,false,3590,154.0,33.0,2,1,false,2,male
1685,true,white,approve,1,29,61,1,0,false,3000,140.0,15.0,2,5,false,2,male
1686,true,black,approve,1,45,48,1,2,false,2192,139.0,24.9,1,3,false,2,male
1687,false,white,approve,1,55,30,1,0,false,2500,95.0,6.0,2,4,false,1,male
1688,true,black,approve,1,132,55,1,0,false,2364,165.0,150.0,2,6,false,2,female
1689,true,white,approve,1,100,85,1,3,true,5677,138.0,12.0,2,1,false,2,male
1690,true,white,approve,1,480,182,1,2,true,7948,640.0,73.0,2,1,false,2,male
1691,true,white,approve,1,144,75,1,0,false,2875,180.0,43.1,2,1,false,2,male
1692,true,white,approve,1,200,201,1,2,false,16667,645.0,324.0,1,5,false,2,male
1693,true,white,approve,1,114,63,1,1,false,3783,120.0,15.0,2,5,false,1,male
1694,false,white,reject,1,185,81,1,0,false,4680,310.0,135.0,1,1,false,2,male
1695,false,hispan,approve,1,88,45,1,1,false,2423,93.0,3.0,2,2,false,2,female
1696,true,white,approve,1,400,194,1,2,true,17500,535.0,517.0,2,4,false,2,male
1697,false,white,approve,1,67,55,1,0,false,4615,67.0,17.0,2,1,false,1,female
1698,true,hispan,approve,1,100,58,1,2,false,3634,125.0,33.0,3,1,false,2,male
1699,false,white,approve,1,84,44,1,0,false,4167,114.0,85.0,2,1,false,1,male
1700,true,white,approve,1,100,60,1,0,false,3870,211.0,139.0,2,1,false,2,male
1701,false,white,approve,3,40,57,1,0,false,1625,70.0,137.0,2,2,false,1,male
1702,true,white,approve,1,110,53,1,0,false,3775,150.1,42.0,1,1,false,2,male
1703,true,white,approve,1,161,81,1,1,false,5285,202.0,9.0,2,5,false,2,male
1704,true,white,approve,1,200,132,1,0,false,7250,275.0,21.0,2,1,false,2,male
1705,true,white,approve,1,136,67,2,0,false,2355,175.0,81.0,2,1,false,3,male
1706,false,white,approve,1,104,58,1,0,false,13750,350.0,151.0,1,1,false,1,male
1707,true,white,approve,1,112,59,1,0,false,4887,118.0,63.0,1,1,false,2,male
1708,true,white,approve,1,96,38,3,0,false,2600,120.0,30.0,2,1,false,1,male
1709,false,black,reject,1,180,46,3,2,false,2733,200.0,4.0,2,4,false,3,male
1710,false,white,approve,1,145,61,1,0,false,4538,181.4,174.6,2,1,false,2,male
1711,false,black,approve,1,94,48,1,1,false,2679,125.0,38.0,2,1,false,2,male
1712,true,white,approve,1,400,329,1,3,false,27375,730.0,254.0,1,1,false,2,male
1713,false,white,approve,1,130,81,1,0,false,6783,164.0,39.0,2,1,false,2,male
1714,true,white,approve,1,216,125,1,0,false,1025,269.5,81.0,2,1,false,1,male
1715,true,white,approve,1,166,66,1,0,false,2331,185.0,37.0,2,1,false,1,female
1716,true,white,approve,1,144,56,1,0,false,2218,165.0,31.0,2,1,false,2,male
1717,true,white,approve,1,100,51,1,3,false,4281,260.0,24.0,2,5,false,2,male
1718,true,white,approve,1,183,90,1,2,true,7500,229.0,48.0,2,1,false,2,male
1719,true,white,approve,1,164,88,1,0,true,4923,184.0,31.0,2,1,false,2,male
1720,false,white,reject,1,110,43,1,2,false,3588,137.0,41.0,2,3,false,2,male
1721,true,white,approve,1,220,88,1,0,true,7415,275.0,58.0,1,1,false,2,male
1722,false,white,approve,1,100,45,1,0,false,4152,193.0,127.0,2,1,false,2,female
1723,false,white,approve,1,70,666,1,0,false,5870,95.0,196.0,1,3,false,1,male
1724,false,white,approve,1,122,56,1,0,false,4500,152.0,35.0,2,1,false,2,female
1725,false,white,approve,1,187,87,1,0,false,4155,210.0,32.0,2,1,false,2,male
1726,false,white,reject,1,196,125,1,1,false,11250,245.0,124.0,2,6,true,2,male
1727,true,white,approve,1,125,72,2,0,true,4356,157.0,22.0,2,1,false,2,male
1728,false,white,approve,1,125,218,1,0,true,18165,265.0,867.0,2,5,false,2,female
1729,false,white,approve,1,126,55,1,0,false,2550,140.0,10.0,2,6,false,2,male
1730,false,white,approve,1,105,33,1,0,false,2700,131.0,39.0,2,1,false,1,female
1731,true,white,approve,1,324,120,1,0,false,6133,360.0,12.0,1,1,false,2,male
1732,true,white,approve,1,121,48,1,2,false,3859,130.0,21.0,2,1,false,2,male
1733,true,white,approve,1,115,56,1,0,false,2979,135.0,26.0,2,1,false,2,female
1734,true,white,approve,1,100,36,1,3,false,3377,125.0,48.0,1,1,false,2,male
1735,false,hispan,approve,1,107,43,1,2,false,3617,118.9,17.3,2,1,false,2,male
1736,true,white,reject,1,66,41,1,0,false,2917,70.0,10.0,2,5,false,2,male
1737,true,white,approve,1,157,77,1,4,false,6417,198.0,24.0,1,2,false,2,male
1738,true,white,approve,1,140,75,1,1,false,4608,213.0,18.0,3,2,true,2,female
1739,true,white,approve,1,100,56,1,2,false,2850,161.0,59.0,3,1,false,2,male
1740,false,black,reject,1,99,26,1,0,false,2138,104.0,33.0,2,6,false,1,female
1741,true,white,approve,1,162,82,1,1,false,6825,235.0,0.0,1,1,false,1,male
1742,true,white,approve,1,132,101,1,0,false,3708,165.0,45.0,2,2,false,2,male
1743,false,white,approve,1,147,64,1,0,false,5314,184.0,405.0,2,4,false,1,male
1744,false,black,reject,1,153,91,2,3,false,2366,170.0,25.0,3,6,false,3,female
1745,false,white,approve,1,136,70,1,0,false,5810,169.0,1000.0,2,1,false,1,female
1746,false,white,approve,1,136,69,1,0,false,2691,297.0,132.0,2,1,false,2,male
1747,false,white,approve,1,66,48,1,0,true,4000,95.0,50.0,2,1,false,2,male
1748,true,white,approve,1,110,66,1,2,false,5520,220.0,53.5,1,1,false,2,male
1749,true,white,approve,1,55,30,1,3,false,2500,174.0,112.0,2,1,false,2,male
1750,false,white,approve,1,95,44,1,1,false,3652,110.0,2.4,2,2,false,1,female
1751,false,white,approve,1,104,51,1,0,false,2066,112.0,20.0,2,2,false,2,male
1752,true,white,approve,1,128,79,3,1,false,2239,160.5,20.2,2,1,false,3,male
1753,true,white,approve,1,140,65,1,3,false,3600,140.0,34.0,1,1,false,2,male
1754,true,white,approve,1,102,48,1,0,false,3017,128.0,127.0,1,2,false,3,female
1755,true,white,approve,1,100,69,1,0,false,3666,111.0,34.0,2,6,false,1,male
1756,true,white,approve,1,149,60,1,2,false,5000,168.0,49.0,1,1,false,2,male
1757,false,white,approve,1,134,48,2,0,false,3767,125.0,21.0,2,2,false,3,female
1758,false,white,approve,1,129,48,1,0,false,2708,143.0,31.0,2,1,false,2,male
1759,false,white,approve,1,126,39,1,0,false,3256,168.0,38.0,2,2,false,2,male
1760,false,white,approve,1,100,60,1,1,true,5083,395.0,298.0,2,1,false,2,female
1761,false,white,approve,1,80,39,2,0,false,1053,80.0,35.0,2,1,false,3,female
1762,true,black,approve,1,130,81,1,2,false,2600,198.0,14.0,1,1,false,2,male
1763,true,white,approve,1,165,105,1,0,false,7859,273.0,299.0,1,6,false,2,female
1764,true,white,approve,1,155,44,4,0,false,2768,194.0,166.0,1,5,false,3,male
1765,false,white,reject,3,80,40,1,0,false,3358,100.0,26.0,2,1,false,2,male
1766,true,white,approve,1,120,49,1,0,false,4283,170.0,91.0,2,1,false,1,female
1767,true,white,approve,1,130,61,1,0,false,2667,137.0,9.8,1,5,false,2,male
1768,true,white,approve,1,187,96,1,0,true,7155,270.0,164.0,2,1,false,2,male
1769,false,white,approve,1,145,43,1,0,false,2526,185.0,1.0,2,5,false,1,male
1770,false,white,approve,1,131,62,1,0,true,2235,146.0,42.17,2,1,false,1,male
1771,true,white,approve,1,67,48,1,0,false,1700,87.0,210.0,4,6,false,1,male
1772,false,white,approve,1,125,57,1,0,false,4768,175.0,58.0,2,1,false,2,male
1773,false,white,reject,1,103,60,1,0,false,5000,128.0,2.0,2,6,true,1,female
1774,true,white,approve,1,110,58,1,0,false,2785,175.0,90.0,1,2,false,2,male
1775,true,white,reject,1,320,80,1,2,true,6633,400.0,29.0,2,2,true,2,male
1776,true,hispan,approve,1,61,63,1,0,false,2687,90.0,45.0,2,6,false,1,male
1777,true,black,approve,1,140,48,2,1,false,2917,175.0,13.0,2,1,false,3,male
1778,false,white,approve,1,120,70,1,0,false,3083,165.0,50.0,2,1,false,2,male
1779,true,white,approve,1,148,5,1,1,false,2667,185.0,12.0,1,1,false,2,male
1780,false,white,approve,1,103,52,1,0,false,4417,129.0,36.0,2,1,false,1,female
1781,true,white,approve,1,122,58,1,1,false,2492,137.0,18.0,2,1,false,2,male
1782,true,white,approve,1,158,80,1,1,false,3333,175.0,27.0,1,1,true,2,male
1783,true,white,approve,1,181,4,1,0,false,1647,226.0,50.1,2,1,false,2,female
1784,true,hispan,approve,1,139,40,1,0,false,2079,146.0,8.9,2,1,false,2,male
1785,true,hispan,reject,1,181,57,2,0,false,2454,190.0,21.0,2,5,true,3,male
1786,true,black,reject,1,132,94,1,0,false,3593,165.0,42.0,2,6,true,1,male
1787,true,white,reject,1,80,41,2,3,false,3400,150.0,7.0,1,1,false,3,male
1788,false,white,approve,1,40,260,1,1,false,16000,363.0,447.0,1,1,false,1,male
1789,true,white,approve,1,26,66,1,1,false,5468,104.0,5.0,2,1,false,1,male
1790,true,white,approve,1,90,64,1,0,false,5333,233.0,48.0,1,1,false,2,male
1791,false,white,approve,1,84,48,1,0,false,2667,105.0,84.0,1,2,false,1,female
1792,true,white,approve,1,260,122,1,3,true,10139,495.0,66.0,1,1,false,2,male
1793,true,white,approve,1,128,71,1,0,false,3594,160.0,37.0,1,1,false,1,male
1794,true,white,approve,1,177,67,2,2,false,5580,221.0,24.0,2,2,false,3,male
1795,true,white,approve,1,162,79,1,0,false,3887,180.0,23.35,2,1,false,2,male
1796,false,white,approve,1,122,44,1,0,false,3633,135.0,30.0,2,1,false,2,female
1797,false,white,approve,1,140,54,1,0,false,4489,175.0,47.0,2,2,false,1,female
1798,true,white,approve,1,180,114,1,0,true,8140,380.0,441.0,1,1,false,2,male
1799,false,white,reject,1,95,42,1,0,false,2875,175.0,42.0,2,5,false,2,male
1800,true,white,approve,1,122,39,1,1,false,2600,135.0,22.0,2,1,false,2,male
1801,true,white,approve,1,182,78,1,0,false,4180,232.0,55.0,1,6,false,2,female
1802,true,white,approve,1,150,69,1,2,false,5041,209.9,6.2,1,5,false,2,male
1803,true,white,approve,1,150,100,1,3,true,6958,285.0,141.0,2,1,false,2,male
1804,true,white,approve,1,108,47,1,2,false,3675,120.0,24.0,1,1,false,2,male
1805,true,white,approve,1,170,98,1,0,false,8125,189.0,23.0,2,2,false,2,male
1806,false,white,approve,1,159,90,1,0,false,7506,212.0,29.0,2,4,false,2,female
1807,true,white,approve,2,100,60,1,1,false,4702,128.0,74.9,1,1,false,2,male
1808,false,black,approve,1,135,71,1,0,false,3103,150.0,29.0,1,2,false,1,female
1809,false,white,approve,1,93,40,1,0,false,3292,128.0,39.0,2,1,false,1,female
1810,true,white,approve,1,600,234,1,1,true,19484,1000.0,924.0,1,1,false,2,female
1811,false,white,approve,1,80,72,1,1,false,2166,219.0,183.0,1,2,false,2,female
1812,true,white,approve,1,148,42,2,0,false,2776,188.0,65.0,2,1,false,3,male
1813,true,black,reject,1,104,62,1,1,false,3500,130.0,7.0,2,5,true,1,male
1814,false,white,approve,1,135,75,1,0,false,3493,150.0,33.0,2,6,false,2,male
1815,true,white,approve,1,125,63,1,0,false,3792,215.0,35.0,2,6,false,2,male
1816,true,white,approve,1,124,66,1,1,false,2947,155.0,41.57,2,1,false,2,male
1817,true,white,approve,1,211,104,1,0,false,5923,234.0,40.0,2,1,false,2,male
1818,false,white,approve,1,132,67,1,0,true,5800,165.0,63.0,2,1,false,2,male
1819,true,hispan,approve,1,125,90,1,0,false,7500,138.5,793.9,2,1,false,1,male
1820,true,white,approve,1,143,66,1,0,false,5509,206.0,137.0,2,4,false,2,male
1821,true,white,approve,1,40,60,1,0,false,3062,80.0,43.0,1,1,false,2,male
1822,true,white,approve,1,300,109,1,3,false,9699,375.0,16.0,1,1,false,2,male
1823,true,hispan,approve,1,171,32,3,1,false,3621,190.0,26.5,2,1,false,3,female
1824,true,white,approve,1,110,60,1,2,false,3500,270.0,155.0,2,1,false,2,male
1825,false,white,approve,1,40,39,1,0,false,3195,170.0,338.0,2,1,false,2,female
1826,true,white,approve,1,126,41,1,1,false,1343,140.0,40.0,2,1,false,2,male
1827,true,white,approve,1,126,58,1,0,false,3107,158.0,36.0,2,1,false,1,male
1828,true,black,approve,1,123,104,2,0,false,4594,137.0,40.0,1,2,false,2,male
1829,true,white,reject,1,258,105,1,2,false,8799,323.0,287.0,1,2,false,2,male
1830,true,white,approve,1,120,54,1,0,false,4467,150.0,34.0,2,6,false,2,male
1831,false,black,approve,1,121,28,1,0,true,12724,383.0,362.0,1,1,false,1,female
1832,false,white,approve,1,76,35,1,1,false,2896,146.0,1.0,2,2,false,2,male
1833,false,white,approve,1,70,40,1,0,false,3333,78.0,11.0,2,1,false,1,male
1834,true,black,reject,1,123,69,1,3,false,3400,129.0,13.0,2,6,false,2,male
1835,true,white,approve,1,118,66,1,1,false,5500,225.0,176.0,1,1,false,2,male
1836,false,white,approve,1,203,70,3,0,false,5833,225.0,34.5,2,1,false,3,male
1837,false,white,reject,1,9,28,1,0,false,2378,61.0,9.0,1,1,false,1,female
1838,true,white,reject,1,104,63,1,0,false,3166,130.0,11.0,2,6,true,2,male
1839,true,black,approve,1,186,62,1,1,false,3417,207.0,21.0,2,1,false,1,male
1840,true,white,reject,1,113,62,1,0,false,4709,125.0,19.5,2,5,false,1,female
1841,true,white,approve,1,77,72,1,0,false,3139,97.0,5.0,1,1,false,1,male
1842,false,white,approve,1,100,56,1,1,false,4606,197.0,108.0,2,1,false,2,male
1843,true,white,approve,1,123,51,1,0,false,3250,137.0,8.0,2,3,false,2,male
1844,true,white,reject,1,165,78,2,2,false,5116,185.0,31.0,2,6,false,3,male
1845,true,white,approve,1,187,101,1,0,false,4583,268.0,81.9,1,2,false,2,male
1846,true,white,approve,1,35,42,1,0,false,1516,45.0,30.71,2,1,false,2,male
1847,false,white,approve,1,46,29,1,2,false,2400,76.0,36.0,1,1,false,1,male
1848,true,white,approve,1,130,75,1,2,false,3550,180.0,3.0,2,1,false,2,male
1849,false,white,approve,1,124,49,1,0,false,2000,155.0,20.0,2,1,false,2,male
1850,false,white,approve,1,145,60,1,0,false,3015,195.0,111.0,2,1,false,2,female
1851,false,white,approve,1,100,70,1,0,false,1872,112.0,24.0,1,2,false,2,female
1852,true,white,approve,1,275,200,1,2,false,16666,725.0,362.0,1,1,false,2,male
1853,true,white,approve,1,119,46,1,0,false,2292,162.0,25.64,2,1,false,2,male
1854,true,white,reject,1,87,57,1,1,true,2360,130.0,79.0,1,2,false,2,male
1855,false,white,reject,1,162,80,1,0,false,4333,170.0,19.7,2,6,false,2,female
1856,false,white,approve,1,99,54,1,0,false,4500,110.0,17.0,2,1,false,1,female
1857,true,white,approve,1,122,89,1,0,true,2623,135.0,31.0,1,1,false,2,male
1858,true,white,approve,1,187,83,1,0,true,4177,202.0,26.0,1,1,false,2,male
1859,true,white,approve,1,187,82,1,2,false,6125,233.0,36.0,2,3,true,2,male
1860,true,white,approve,1,150,77,1,3,false,6406,270.0,27.0,2,4,false,2,male
1861,true,white,approve,1,105,45,1,0,false,3735,156.0,58.0,1,2,false,2,male
1862,true,white,approve,1,162,73,2,1,false,3569,180.0,29.0,2,5,false,3,male
1863,false,white,approve,1,215,73,1,1,false,2842,245.0,1.0,2,6,true,2,male
1864,false,white,approve,1,187,99,1,0,true,3972,265.0,76.0,2,2,false,2,male
1865,true,white,approve,1,108,46,1,2,false,3159,120.0,24.5,2,1,false,2,male
1866,true,white,approve,1,81,47,1,4,false,3522,90.0,32.0,2,1,false,2,male
1867,true,white,approve,1,80,56,1,1,false,4700,223.0,55.0,2,1,false,2,male
1868,false,white,approve,1,125,67,1,0,false,3933,197.0,37.0,1,1,false,2,male
1869,true,white,reject,1,136,64,1,0,false,3087,170.0,17.0,2,6,true,2,male
1870,false,black,approve,1,80,36,3,0,false,2985,100.2,2.4,2,6,true,3,male
1871,false,white,approve,1,110,72,1,0,false,3229,137.0,33.0,2,2,false,2,male
1872,true,white,approve,1,158,56,1,0,false,3850,175.0,3.0,2,1,false,2,male
1873,false,white,approve,1,176,84,2,0,false,6858,220.0,50.0,2,1,false,3,male
1874,true,white,approve,1,107,48,1,1,false,1782,123.0,24.0,2,1,false,2,male
1875,true,white,approve,1,260,100,1,3,false,8334,377.0,174.0,2,1,false,2,male
1876,true,white,reject,2,133,60,3,0,false,3391,165.0,39.0,1,6,false,3,male
1877,true,white,approve,1,370,192,1,0,false,15887,485.0,150.0,1,1,false,2,female
1878,false,white,approve,1,144,42,1,0,true,3500,152.5,8.0,2,4,false,1,male
1879,true,white,approve,1,262,148,1,0,false,10083,328.0,147.0,1,1,false,2,male
1880,false,white,approve,1,115,174,1,0,false,3034,145.0,23.0,1,1,false,2,male
1881,true,white,approve,2,96,120,1,2,true,15771,138.0,135.0,1,1,false,2,male
1882,false,white,approve,1,70,36,1,0,false,2868,175.0,23.0,1,1,false,2,male
1883,true,white,approve,1,60,20,1,0,false,1606,130.0,162.0,1,1,false,1,male
1884,true,white,approve,1,117,67,1,2,false,5583,167.0,60.0,1,1,true,1,male
1885,false,white,approve,1,161,73,1,0,false,3182,175.0,36.0,2,1,false,2,male
1886,true,white,approve,1,185,89,1,0,false,6700,205.0,37.0,2,1,false,1,male
1887,true,white,approve,1,135,46,1,2,false,3418,155.0,36.0,2,1,false,2,male
1888,true,white,approve,1,137,72,1,0,true,2500,172.0,19.0,1,1,false,2,male
1889,true,white,approve,1,205,72,1,2,false,6540,245.0,141.0,1,1,false,2,male
1890,false,white,approve,1,90,432,1,0,false,1836,184.0,107.0,1,2,false,1,male
1891,true,white,approve,1,36,36,1,0,false,3166,45.0,19.0,1,1,false,1,female
1892,false,white,approve,1,159,84,1,0,false,5167,212.0,94.0,2,1,false,2,male
1893,true,black,approve,1,122,55,1,2,false,3942,135.0,20.0,2,2,false,1,male
1894,true,white,approve,1,152,63,1,0,false,3185,190.0,54.85,2,2,false,2,male
1895,true,hispan,reject,1,61,23,1,1,false,1880,64.5,2.7,2,5,false,1,male
1896,true,white,approve,1,254,104,1,2,false,8667,318.0,439.6,2,4,false,2,male
1897,true,white,approve,1,85,61,1,0,false,3043,140.0,50.0,2,2,false,2,male
1898,false,white,approve,1,106,183,1,0,false,2283,118.0,144.0,1,1,true,1,male
1899,true,white,approve,1,144,125,1,0,true,3449,205.0,123.0,4,2,false,2,male
1900,false,white,approve,1,188,116,1,0,true,7500,304.0,195.0,2,1,false,1,male
1901,true,black,approve,1,132,65,1,1,false,2359,167.0,46.0,2,1,false,2,male
1902,false,white,approve,1,150,81,1,0,false,4666,190.0,60.0,2,5,false,2,male
1903,true,white,approve,1,119,73,1,0,false,2993,150.0,3.0,2,2,false,2,male
1904,true,white,approve,1,109,81,1,0,false,5817,138.0,63.0,2,1,false,2,male
1905,true,white,approve,1,50,666,1,1,false,5200,175.0,201.0,2,1,false,1,male
1906,false,white,approve,1,30,52,1,0,false,4350,96.0,81.0,2,1,false,1,male
1907,true,white,approve,1,484,180,1,3,true,15000,605.0,349.0,1,1,false,2,male
1908,true,black,reject,1,146,58,1,1,false,2787,162.0,18.5,2,6,true,2,male
1909,true,white,approve,1,172,86,1,1,false,4283,235.0,28.0,1,1,false,2,male
1910,false,white,approve,1,192,78,3,0,false,4167,197.0,7.0,1,3,false,3,male
1911,true,white,approve,1,176,86,1,0,false,2800,186.0,24.0,2,1,false,2,male
1912,false,white,approve,1,144,84,3,0,false,7010,180.0,87.1,2,5,false,3,male
1913,true,white,approve,1,104,45,1,0,false,2297,130.0,63.0,2,5,false,2,male
1914,false,black,approve,1,70,26,1,0,false,2165,77.5,10.3,2,1,false,1,female
1915,true,white,approve,1,60,64,1,0,false,5400,100.0,74.4,2,1,false,2,male
1916,true,white,approve,1,95,63,1,4,false,3718,100.0,17.2,2,2,false,2,male
1917,true,black,reject,1,120,107,3,0,false,5119,220.0,2.0,1,2,false,3,male
1918,true,white,approve,1,158,57,1,4,false,5316,175.0,28.0,2,5,false,2,male
1919,true,white,approve,1,175,105,1,2,false,7388,245.0,48.0,1,5,false,2,male
1920,true,white,approve,1,75,43,1,3,false,3365,100.0,39.0,2,2,false,2,male
1921,true,white,approve,1,80,35,1,0,false,2620,80.0,58.06,2,6,false,2,male
1922,false,white,approve,1,94,48,1,0,false,4750,124.8,49.4,2,2,false,1,.
1923,true,white,reject,1,106,40,1,2,true,2726,117.5,19.3,2,4,false,2,male
1924,false,white,approve,1,113,86,1,0,false,4083,158.0,83.0,2,1,false,1,female
1925,true,white,approve,1,56,67,1,0,false,3000,175.0,98.0,1,1,false,2,male
1926,false,white,approve,1,128,61,1,0,false,5048,170.0,97.6,2,1,false,1,male
1927,false,white,approve,1,112,60,1,0,false,5000,140.0,36.0,2,2,true,1,male
1928,true,hispan,reject,1,205,72,2,2,true,6000,228.0,14.0,2,2,true,3,male
1929,true,white,approve,1,197,106,1,3,false,7603,330.0,48.5,4,3,false,2,male
1930,false,white,approve,1,292,112,1,3,true,9357,517.0,237.0,1,1,false,1,female
1931,true,white,approve,1,41,31,1,0,false,2600,116.5,128.7,2,1,false,2,female
1932,true,white,approve,1,85,69,1,1,false,3791,90.0,14.0,2,2,false,2,male
1933,true,white,approve,1,142,76,1,0,false,3859,178.0,53.0,2,1,false,1,male
1934,true,white,approve,1,85,39,1,1,false,1248,95.0,4.0,2,1,false,1,male
1935,true,white,approve,1,260,192,1,0,true,16120,325.0,38.0,2,1,false,1,male
1936,true,white,approve,1,135,62,1,2,false,3604,245.0,23.0,1,2,false,2,male
1937,false,white,approve,1,110,47,1,0,false,3833,122.5,16.3,2,1,false,2,male
1938,true,white,reject,1,187,86,1,2,true,6383,234.0,70.0,2,1,false,2,male
1939,false,white,approve,1,123,60,1,0,false,2750,154.0,9.515,2,2,false,2,male
1940,false,white,reject,1,88,68,1,0,false,2987,97.5,5.7,2,2,false,1,male
1941,true,black,approve,1,186,65,1,2,false,2419,235.0,40.0,1,5,true,2,male
1942,true,white,approve,1,180,120,1,0,true,9963,240.0,81.3,2,1,false,2,male
1943,true,white,approve,1,20,46,2,0,false,2560,220.0,269.0,2,1,false,3,male
1944,true,white,approve,1,122,75,1,0,false,3666,151.0,38.0,2,1,false,2,female
1945,true,white,approve,1,192,69,1,2,false,5780,213.0,41.0,3,1,false,2,male
1946,false,white,reject,1,350,732,1,4,false,416,440.0,47.0,2,3,true,2,female
1947,true,white,approve,1,155,68,1,0,false,2894,220.0,46.0,1,1,false,2,male
1948,true,black,approve,1,103,48,1,1,false,2872,127.0,12.0,2,5,false,1,male
1949,false,white,approve,1,60,30,1,0,false,2500,120.0,115.0,1,1,false,2,male
1950,true,hispan,approve,1,128,68,1,3,false,5703,135.0,7.0,2,1,false,2,male
1951,true,white,reject,1,76,38,1,2,false,3132,80.0,10.0,2,2,true,2,male
